survey,gender,age,age_num,marital_status,no_kids,education,income,US_census_region,US_census_division,community,distance_from_coast,political2,Q4_fish_hunt,Q4_fishing,Q4_hunting,Q4_none,Q4_total,Q7_impact_me,Q8_ocean_need_cons,Q8_fw_need_cons,Q8_land_need_cons,Q8_total_need,Q10_animal_health,Q11_habitat_health,Q13_concern_both,Q14_voted,Q14_donated,Q15_voting_effective,Q15_donation_effective,Q16_participate,Q18_aware_org,Q20.protect_area,Q20.captive_breed_reintroduce,Q20.relocate,Q20.enforcement,Q20.education,Q20.supplament_fishing,Q21_fund_source_penalties,Q21_fund_source_partnerships,Q21_fund_source_market
Terrestrial,male,25 - 34,29,married,0,vocational_technical_college,low,West,Mountain,Urban,5,Moderate,None,0,0,0,1,0.25,0.5,0.8,0.8,0.7,0.4,0.4,0.8,1,0,0.8,0.8,0,0,1,0.8,1,0.8,0.8,1,1,0,1
Terrestrial,male,18 - 24,22,living_with_partner,1,high_school,wont_say,Northeast,Middle_Atlantic,Urban,5,Moderate,None,0,0,1,0,0.55,0.9,0.8,0.73,0.8,0.4,0.4,0.8,0,0,0.6,0.6,0,0,1,0.8,0.6,1,1,0.8,1,1,0
Terrestrial,male,25 - 34,32,single,0,high_school,low,Northeast,Middle_Atlantic,Suburban,4,Moderate,None,0,0,1,0,0.6,0.6,0.8,0.8,0.73,0.6,0.6,0.6,0,0,0.8,0.8,0,0,1,0.8,1,1,0.8,0.8,1,1,1
Terrestrial,female,25 - 34,36,single,0,high_school,low,Midwest,East_North_Central,Suburban,2,Right,None,0,0,0,1,0.05,0.3,0.6,0.67,0.53,0.6,0.6,0.4,0,0,0.8,0.6,1,0,0.8,0.8,0.8,0.6,0.6,0.6,0,0,1
Terrestrial,female,45 - 54,52,separated,1,university,low,West,Mountain,Rural,5,Moderate,None,0,0,1,0,0.1,0.8,0.8,0.8,0.8,0.6,0.4,0.8,0,1,0.6,0.8,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0,1,1
Terrestrial,male,25 - 34,34,divorced,1,postgraduate,low,West,Pacific,Urban,0,None,Both,1,1,0,4,0,0.6,0.6,0.6,0.6,0.2,0.2,0.6,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0
Terrestrial,female,25 - 34,36,married,0,postgraduate,middle,South,South_Atlantic,Rural,4,Right,None,0,0,0,1,0.4,0.7,0.8,0.53,0.63,0.6,0.8,0.4,0,0,0.6,0.8,0,0,0.8,1,0.8,1,0.8,0.6,0,1,0
Terrestrial,female,35 - 44,37,living_with_partner,0,postgraduate,high,Midwest,East_North_Central,Suburban,5,Moderate,Both,1,1,0,4,0.65,0.7,0.8,0.8,0.77,0.4,0.4,0.8,0,1,0.2,0.8,0,0,1,0.8,1,1,1,0.8,1,1,0
Terrestrial,female,35 - 44,43,single,3,vocational_technical_college,low,Midwest,East_North_Central,Urban,5,None,None,0,0,1,0,0.1,0.6,0.4,0.6,0.57,0.6,0.6,0.6,0,0,0.4,0.4,0,0,0.6,0.8,1,1,0.8,0.8,1,1,0
Terrestrial,male,35 - 44,44,married,2,postgraduate,high,Northeast,New_England,Suburban,4,Left,Both,1,1,0,5,0.1,0.6,1,0.73,0.73,0.8,0.8,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
Terrestrial,female,54+,73,divorced,0,postgraduate,low,Northeast,New_England,Suburban,1,Left,None,0,0,0,2,0.25,0.5,0.6,0.53,0.53,0.8,0.8,1,0,0,0.8,0.8,0,0,0.6,0.6,0.6,0.4,0.6,0.6,0,1,0
Terrestrial,female,54+,62,married,3,university,low,South,West_South_Central,Rural,5,Left,None,0,0,1,0,0.4,0.8,0.8,0.73,0.77,0.6,0.6,0.6,0,0,0.6,0.8,0,0,1,0.8,0.8,0.8,0.8,0.2,0,1,0
Terrestrial,female,54+,80,widowed,3,university,low,West,Pacific,Rural,2,Right,None,0,0,1,0,0.6,0.5,0.6,0.67,0.6,0.4,0.4,0.8,0,0,0.2,0.4,0,1,1,0.6,0.8,1,0.8,0.4,1,0,0
Terrestrial,female,45 - 54,50,single,2,university,low,Northeast,New_England,Suburban,2,Left,None,0,0,1,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0,0,0.6,0.6,0,0,1,0.8,0.8,0.8,0.8,0.8,0,0,1
Terrestrial,male,54+,71,married,0,postgraduate,high,West,Mountain,Urban,4,Right,None,0,0,1,0,0.4,0.7,0.8,0.6,0.67,0.6,0.4,0.8,0,0,0.6,0.8,0,0,1,0.6,0.8,1,0.8,0.8,1,0,0
Terrestrial,male,35 - 44,39,married,0,university,low,West,Pacific,Suburban,1,Right,Both,1,1,0,5,1,0.8,1,0.87,0.87,0.4,0.4,1,0,1,0.2,1,1,0,1,1,1,1,1,1,0,1,0
Terrestrial,male,45 - 54,50,married,0,vocational_technical_college,middle,West,Mountain,Suburban,5,Left,Fish,1,0,0,2,0.8,1,1,1,1,0.4,0.4,0.8,1,1,0.6,0.8,1,1,1,1,0.8,1,1,0.4,1,1,0
Terrestrial,male,45 - 54,54,married,2,postgraduate,middle,South,South_Atlantic,Suburban,0,Left,None,0,0,0,1,0.6,0.9,0.8,0.8,0.83,0.4,0.4,1,1,0,0.8,0.8,0,1,1,0.8,0.8,0.8,1,0.8,0,0,0
Terrestrial,male,54+,66,married,0,high_school,high,South,South_Atlantic,Rural,5,Right,None,0,0,1,0,1,1,1,1,1,0.4,0.4,1,1,0,0.6,0.8,0,0,1,0.8,0.6,1,1,0.2,1,1,0
Terrestrial,female,54+,57,divorced,0,university,middle,West,Mountain,Suburban,5,Moderate,None,0,0,0,2,0.15,0.6,0.6,0.67,0.63,0.8,0.8,0.8,0,0,0.8,0.8,0,0,0.4,0.8,0.6,0.6,0.6,0.8,0,0,0
Terrestrial,female,45 - 54,49,married,2,university,middle,Northeast,Middle_Atlantic,Rural,2,Right,None,0,0,0,1,0,0.4,0.4,0.33,0.37,0.8,0.8,0.4,0,0,0.4,0.4,0,0,0.6,0.8,0.8,0.8,0.6,0.6,0,0,0
Terrestrial,male,54+,75,married,2,postgraduate,wont_say,West,Pacific,Suburban,0,Right,None,0,0,1,0,0.3,0.6,0.6,0.53,0.57,0.6,0.4,0.6,0,0,0.2,0.6,0,0,0.6,0.8,0.8,0.8,0.4,0.6,0,0,0
Terrestrial,female,54+,62,widowed,0,high_school,low,South,West_South_Central,Rural,4,Moderate,None,0,0,1,0,1,0.6,0.6,0.73,0.67,0.6,0.6,0.8,0,0,0.2,0.6,1,0,1,0.6,0.8,1,1,0.6,1,0,0
Terrestrial,male,18 - 24,25,single,0,university,low,South,South_Atlantic,Urban,2,Left,Fish,1,0,0,4,1,0.9,1,0.8,0.87,0.6,0.6,0.8,1,0,0.8,0.8,1,1,1,1,1,1,1,1,0,0,0
Terrestrial,female,18 - 24,20,single,0,high_school,wont_say,Midwest,East_North_Central,Suburban,5,Moderate,None,0,0,0,4,0.4,1,1,0.93,0.97,0.4,0.4,1,0,0,1,0.8,1,0,1,1,1,1,1,1,1,1,1
Terrestrial,female,35 - 44,44,married,1,university,low,Midwest,East_North_Central,Suburban,5,Left,None,0,0,0,1,0.3,0.9,1,0.53,0.73,0.8,0.6,0.8,1,1,0.8,0.8,1,1,1,0.8,1,1,1,0.6,1,1,1
Terrestrial,male,45 - 54,48,married,2,postgraduate,high,Midwest,West_North_Central,Rural,5,Left,Both,1,1,0,5,0.85,1,1,1,1,0.6,0.6,0.8,1,0,0.8,0.6,1,0,1,1,1,1,1,0.6,1,1,1
Terrestrial,male,54+,75,married,0,university,low,Midwest,East_North_Central,Suburban,5,Left,None,0,0,0,1,1,1,1,0.87,0.93,0.4,0.4,1,1,1,0.8,1,1,1,1,1,0.8,1,1,0.8,1,1,0
Terrestrial,female,18 - 24,23,prefer_not_to_say,0,high_school,middle,South,South_Atlantic,Suburban,5,Moderate,None,0,0,1,0,0.65,0.9,0.8,0.8,0.83,0.2,0.8,0.2,0,1,1,1,0,0,1,0.8,0.6,0.8,0.8,1,1,1,0
Terrestrial,male,18 - 24,25,single,0,university,low,Midwest,West_North_Central,Urban,5,Left,Hunt,0,1,0,3,0.5,0.9,0.8,0.87,0.87,0.2,0.2,1,1,0,0.8,0.8,1,0,1,1,0.8,1,1,1,1,1,1
Terrestrial,female,54+,74,married,0,university,high,South,South_Atlantic,Suburban,4,Moderate,Fish,1,0,0,1,0.2,0.6,0.8,0.8,0.73,0.6,0.4,0.8,0,0,0.8,0.8,1,0,0.8,0.8,1,1,0.8,0.6,1,1,0
Terrestrial,female,25 - 34,36,married,0,university,middle,Midwest,West_North_Central,Rural,5,Right,None,0,0,0,2,0.8,1,0.6,0.73,0.8,0.6,0.6,1,0,0,1,0.8,1,0,1,1,1,1,1,0.8,1,1,0
Terrestrial,male,45 - 54,53,single,0,postgraduate,low,Midwest,East_North_Central,Rural,5,Right,Fish,1,0,0,3,0.45,0.8,0.8,0.67,0.73,0.6,0.4,0.6,1,0,0.4,0.6,1,0,0.8,0.6,0.6,0.8,1,0.6,0,1,1
Terrestrial,female,54+,64,married,1,university,low,South,South_Atlantic,Suburban,2,Moderate,Fish,1,0,0,2,0.4,1,0.8,0.87,0.9,0.6,0.4,0.8,0,0,0.6,0.6,0,0,0.8,0.8,0.6,1,1,0.6,1,1,0
Terrestrial,male,25 - 34,33,single,0,university,low,Northeast,Middle_Atlantic,Urban,2,Left,Both,1,1,0,5,0.55,1,0.8,0.73,0.83,0.4,0.2,1,1,1,1,1,1,0,1,1,1,0.6,1,1,1,1,0
Terrestrial,female,35 - 44,42,married,2,postgraduate,high,South,East_South_Central,Suburban,5,Left,None,0,0,0,1,0.65,0.9,0.8,0.67,0.77,0.4,0.4,0.8,1,0,0.8,0.6,0,1,0.8,0.6,0.6,1,1,0.6,1,1,1
Terrestrial,female,54+,57,divorced,0,postgraduate,middle,Northeast,Middle_Atlantic,Urban,1,Moderate,None,0,0,0,1,0.8,1,1,0.93,0.97,0.2,0.2,1,1,1,0.6,0.8,1,1,1,1,0.8,1,1,0.8,1,1,1
Terrestrial,female,18 - 24,25,single,2,high_school,low,West,Pacific,Suburban,2,None,None,0,0,0,3,1,1,1,1,1,0.6,0.6,1,0,0,1,1,0,0,1,1,0.8,1,1,0.2,1,1,1
Terrestrial,female,25 - 34,30,single,0,postgraduate,wont_say,Midwest,East_North_Central,Urban,5,Left,None,0,0,0,1,0.6,0.9,1,0.87,0.9,0.6,0.6,1,1,0,0.8,0.8,0,0,1,1,0.8,1,1,0.6,1,1,0
Terrestrial,male,45 - 54,51,single,1,high_school,low,South,South_Atlantic,Urban,5,Moderate,None,0,0,0,1,0.5,0.9,1,0.93,0.93,0.4,0.4,0.8,0,0,0.8,0.8,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0,1,0
Terrestrial,female,35 - 44,46,single,3,high_school,low,Midwest,East_North_Central,Urban,5,None,Fish,1,0,0,1,0.5,1,1,1,1,0.2,0.2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
Terrestrial,male,25 - 34,30,living_with_partner,2,high_school,low,NA,NA,Suburban,2,Right,Fish,1,0,0,5,0.55,1,1,1,1,0.4,0.4,0.8,0,0,0.6,1,1,0,1,0.8,0.8,1,1,0.8,1,1,1
Terrestrial,female,35 - 44,40,living_with_partner,2,vocational_technical_college,low,South,South_Atlantic,Rural,4,Moderate,None,0,0,0,1,0.15,0.7,0.4,0.73,0.67,0.6,0.6,0.8,0,0,0.8,0.8,0,0,0.6,0.6,0.6,0.6,0.6,0.6,1,0,0
Terrestrial,male,35 - 44,41,married,0,university,middle,South,South_Atlantic,Rural,4,wont_say,Both,1,1,0,5,0,0.8,1,0.87,0.87,0.4,0.4,0.6,0,0,0.4,0.4,1,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0
Terrestrial,male,25 - 34,33,living_with_partner,0,university,high,South,West_South_Central,Urban,4,Moderate,None,0,0,0,4,1,0.7,0.6,0.67,0.67,0.4,0.4,0.6,1,1,0.8,0.6,1,1,1,0.8,0.8,1,1,0.8,1,1,1
Terrestrial,female,25 - 34,32,single,1,vocational_technical_college,low,West,Pacific,Urban,0,None,None,0,0,1,0,0.15,0.6,0.6,0.47,0.53,0.6,0.6,0.6,0,0,0.6,0.6,1,0,0.6,0.6,0.6,0.6,0.6,0.6,0,1,0
Terrestrial,male,25 - 34,34,married,0,postgraduate,middle,Midwest,East_North_Central,Urban,5,Left,None,0,0,0,2,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0.4,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0
Terrestrial,female,35 - 44,38,divorced,1,postgraduate,middle,NA,NA,Suburban,4,Right,None,0,0,0,3,0.55,0.8,0.8,0.8,0.8,0.4,0.4,0.8,1,1,0.6,0.6,0,1,1,1,0.8,1,0.8,0.8,1,1,0
Terrestrial,female,25 - 34,34,married,2,postgraduate,high,Midwest,East_North_Central,Rural,5,Moderate,Fish,1,0,0,3,0.4,1,1,0.8,0.9,0.6,0.8,0.8,0,1,0.4,0.6,0,0,0.4,0.6,0.8,1,0.4,0.8,1,0,1
Terrestrial,female,35 - 44,37,single,1,university,low,Midwest,East_North_Central,Urban,1,Left,None,0,0,0,2,1,1,1,0.93,0.97,0.4,0.4,1,1,1,0.8,0.8,1,0,1,0.6,0.6,1,1,0.4,1,1,0
Terrestrial,female,45 - 54,50,married,2,postgraduate,middle,Midwest,East_North_Central,Suburban,5,Left,None,0,0,0,2,0.6,1,0.8,0.87,0.9,0.4,0.4,0.8,1,0,0.6,0.8,1,1,1,0.8,0.8,1,1,0.6,1,1,0
Terrestrial,male,54+,57,married,1,university,high,West,Mountain,Suburban,5,Right,Fish,1,0,0,3,0.35,0.7,0.6,0.67,0.67,0.8,0.8,0.8,0,0,0.2,0.4,0,0,0.8,0.8,0.8,1,0.8,0.6,1,1,0
Terrestrial,female,45 - 54,52,married,3,university,high,South,West_South_Central,Suburban,5,Right,None,0,0,0,1,0,0.4,0.4,0.47,0.43,0.8,0.8,0.4,0,0,0.2,0.2,0,0,0.6,0.8,0.4,0.8,0.4,0.8,1,0,0
Terrestrial,male,25 - 34,36,married,2,postgraduate,high,Midwest,East_North_Central,Urban,5,Right,Both,1,1,0,6,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,1
Terrestrial,male,35 - 44,40,married,2,postgraduate,high,West,Pacific,Urban,5,Right,Hunt,0,1,0,2,0.15,0.7,0.6,0.67,0.67,0.2,0.2,0.4,1,0,0.4,0.4,1,1,0.2,0.2,0.2,0.2,0.2,0.2,1,0,0
Terrestrial,female,54+,71,divorced,1,university,middle,South,South_Atlantic,Suburban,4,Moderate,None,0,0,0,3,1,1,1,0.73,0.87,0.4,0.4,0.2,1,1,0.6,0.8,1,1,1,1,1,0.8,1,0.6,1,1,1
Terrestrial,female,25 - 34,33,married,0,university,middle,West,Mountain,Rural,5,wont_say,Hunt,0,1,0,3,0.2,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0,0,0.6,0.8,0,0,0.8,0.6,0.8,0.8,1,0.6,0,1,0
Terrestrial,female,35 - 44,42,married,0,postgraduate,middle,South,West_South_Central,Urban,5,Left,None,0,0,1,0,0.3,0.9,0.8,0.6,0.73,0.4,0.4,0.8,0,0,0.2,0.6,1,0,1,0.8,1,1,0.6,0.4,1,1,0
Terrestrial,female,25 - 34,35,single,0,university,middle,Midwest,East_North_Central,Urban,5,Left,Fish,1,0,0,5,0.75,0.9,0.8,0.67,0.77,0.8,0.8,0.8,0,0,0.6,0.6,1,0,1,1,0.8,0.8,0.8,0.2,0,1,0
Terrestrial,male,25 - 34,36,married,2,university,middle,South,West_South_Central,Urban,5,Moderate,Fish,1,0,0,2,0.4,0.9,0.8,0.8,0.83,0.6,0.6,0.6,0,0,0.6,0.8,0,0,1,0.8,0.8,1,1,1,0,1,0
Terrestrial,female,18 - 24,25,single,0,high_school,high,Northeast,Middle_Atlantic,Urban,5,None,Fish,1,0,0,5,0.1,0.8,0.6,0.6,0.67,0.4,0.4,0.8,0,1,0.6,0.8,1,0,1,0.8,0.8,1,0.8,0.4,0,0,0
Terrestrial,male,35 - 44,42,married,2,postgraduate,high,Midwest,East_North_Central,Urban,4,Right,Hunt,0,1,0,1,0.1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0.8,0.8,0,0,0
Terrestrial,female,35 - 44,45,single,0,postgraduate,high,West,Pacific,Urban,1,Left,None,0,0,0,2,0.8,0.9,1,0.87,0.9,0.4,0.4,1,1,1,1,1,1,1,0.8,1,0.8,1,1,0.6,1,1,1
Terrestrial,female,35 - 44,38,married,2,postgraduate,high,Midwest,East_North_Central,Suburban,5,Left,Both,1,1,0,5,1,1,1,0.8,0.9,0.6,0.2,1,1,1,0.8,0.8,1,1,1,1,1,1,0.8,0.8,1,1,0
Terrestrial,female,54+,63,divorced,2,high_school,middle,South,South_Atlantic,Suburban,1,Moderate,None,0,0,1,0,0.6,1,1,1,1,0.4,0.4,0.8,0,0,0.6,0.6,1,0,0.8,0.6,0.8,0.8,0.8,0.6,1,0,0
Terrestrial,female,35 - 44,46,married,6,postgraduate,high,Midwest,East_North_Central,Urban,5,Right,Fish,1,0,0,4,0.65,0.9,0.8,0.8,0.83,0.6,0.4,0.8,0,0,0.4,0.4,1,1,1,1,0.8,0.6,0.6,0.4,0,1,0
Terrestrial,male,25 - 34,29,single,0,postgraduate,low,Midwest,West_North_Central,Suburban,5,Moderate,Fish,1,0,0,1,0.15,1,0.8,0.47,0.7,0.4,0.4,0.2,1,0,0.6,1,1,0,0.2,0.8,0.6,0.4,0.8,0.4,0,0,0
Terrestrial,male,35 - 44,37,single,0,university,high,Northeast,Middle_Atlantic,Urban,1,Left,Both,1,1,0,6,0.6,0.9,0.6,0.73,0.77,0.4,0.4,0.8,1,1,0.4,0.6,1,0,0.6,0.6,0.6,0.6,0.4,0.6,1,0,1
Terrestrial,female,35 - 44,40,single,4,postgraduate,middle,South,South_Atlantic,Suburban,5,Left,Both,1,1,0,3,0.2,0.8,0.8,0.73,0.77,0.6,0.6,0.8,1,0,0.8,0.6,1,0,0.8,0.8,0.2,0.8,0.8,0.6,1,0,0
Terrestrial,female,25 - 34,29,married,0,high_school,middle,Northeast,Middle_Atlantic,Suburban,5,Right,None,0,0,1,0,0.1,0.8,0.6,0.67,0.7,0.4,0.6,0.6,0,0,0.6,0.8,0,0,1,0.8,0.8,0.8,0.8,0.6,1,1,1
Terrestrial,female,25 - 34,34,single,0,university,middle,West,Pacific,Suburban,2,Moderate,None,0,0,0,2,0.8,0.9,0.8,0.93,0.9,0.4,0.6,1,1,1,0.6,1,1,1,0.8,1,1,1,1,1,1,1,0
Terrestrial,male,54+,63,married,2,university,wont_say,South,East_South_Central,Rural,5,Moderate,Fish,1,0,0,3,0.7,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0,0,0.2,0.4,0,0,0.6,0.4,0.6,0.8,0.6,0.4,0,0,0
Terrestrial,male,35 - 44,40,single,0,high_school,low,Northeast,Middle_Atlantic,Suburban,5,Left,None,0,0,0,2,0.1,0.8,0.6,0.67,0.7,0.6,0.6,1,0,0,1,1,0,0,1,1,1,1,1,0.6,1,0,0
Terrestrial,male,25 - 34,31,single,0,university,middle,South,South_Atlantic,Suburban,2,Right,None,0,0,1,0,0,0.5,0.6,0.6,0.57,0.6,0.6,0.6,0,0,0.4,0.4,1,0,0.4,0.6,0.4,0.4,0.8,0.8,0,0,0
Terrestrial,female,25 - 34,30,married,1,university,high,Midwest,East_North_Central,Rural,5,Moderate,None,0,0,0,1,0.5,0.8,0.8,0.6,0.7,0.6,0.6,0.8,0,1,0.6,1,1,0,0.8,1,0.8,1,0.8,1,1,1,1
Terrestrial,male,25 - 34,28,living_with_partner,2,postgraduate,high,South,South_Atlantic,Urban,2,Left,Both,1,1,0,4,0.25,0.3,0.2,0.8,0.53,1,1,0.4,0,0,0.2,0.4,0,0,1,1,1,1,1,1,1,1,1
Terrestrial,female,54+,75,married,2,vocational_technical_college,low,Northeast,Middle_Atlantic,Urban,4,Moderate,None,0,0,1,0,0,0.6,0.6,0.53,0.57,0.6,0.6,0.6,0,0,0.6,0.6,0,0,0.6,0.8,0.8,0.6,0.8,0.8,0,0,0
Terrestrial,female,35 - 44,37,single,0,high_school,low,South,South_Atlantic,Suburban,5,Right,None,0,0,0,2,0.2,0.5,1,0.67,0.67,0.4,0.2,0.2,1,0,0.2,0.8,0,1,0.4,0.2,1,0.8,0.2,0.4,0,1,1
Terrestrial,male,35 - 44,44,married,1,postgraduate,high,South,South_Atlantic,Suburban,4,Left,Both,1,1,0,6,0.9,1,1,0.8,0.9,1,1,1,1,1,0.8,1,1,1,1,1,0.8,1,0.8,0.8,1,1,1
Terrestrial,male,25 - 34,36,married,2,postgraduate,high,Midwest,East_North_Central,Urban,5,Right,Both,1,1,0,6,0.95,0.9,0.8,1,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1
Terrestrial,female,18 - 24,26,married,2,high_school,middle,South,South_Atlantic,Suburban,5,Left,Fish,1,0,0,1,0.1,0.4,0.8,0.8,0.67,0.8,0.8,0.8,0,0,0.8,1,1,0,0.8,0.8,0.6,1,0.4,0.6,0,0,1
Terrestrial,male,18 - 24,24,single,0,high_school,wont_say,West,Mountain,Urban,4,Moderate,Fish,1,0,0,4,0.85,0.8,0.8,0.87,0.83,0.8,0.4,0.6,1,0,0.8,0.8,1,0,1,1,1,1,1,1,1,0,0
Terrestrial,female,18 - 24,26,single,0,university,low,West,Pacific,Suburban,0,Left,None,0,0,0,2,1,1,1,1,1,0.4,0.4,1,1,0,1,0.6,1,0,1,0.8,0.6,1,1,0.2,1,1,0
Terrestrial,male,18 - 24,21,single,0,high_school,low,Northeast,Middle_Atlantic,Rural,1,Moderate,Fish,1,0,0,2,0.7,0.7,1,0.67,0.73,0.2,0.2,0.8,0,0,0.6,0.6,1,1,1,1,1,1,1,0.4,1,0,0
Terrestrial,female,54+,59,divorced,0,university,middle,Midwest,West_North_Central,Suburban,5,Left,Fish,1,0,0,3,1,1,1,1,1,0.4,0.4,1,1,0,0.4,0.8,1,0,1,1,1,1,1,0.8,1,1,0
Terrestrial,female,35 - 44,41,living_with_partner,0,postgraduate,middle,Northeast,New_England,Urban,1,Left,None,0,0,0,1,0.55,1,1,1,1,0.4,0.4,0.8,1,0,0.8,0.8,1,0,1,0.8,0.8,0.8,1,0.6,1,1,1
Terrestrial,female,35 - 44,39,single,0,university,low,Midwest,West_North_Central,Rural,5,None,None,0,0,0,2,1,1,1,1,1,0.4,0.2,1,0,0,0.2,0.4,1,1,0.6,0.6,0.8,0.8,1,0.6,1,1,1
Terrestrial,female,54+,68,divorced,1,postgraduate,high,Midwest,West_North_Central,Suburban,5,Left,None,0,0,0,1,0.3,0.7,0.8,0.67,0.7,0.6,0.6,0.6,1,0,0.6,0.6,0,1,0.8,0.8,0.8,0.8,0.6,0.6,1,1,0
Terrestrial,male,35 - 44,40,married,2,university,high,South,South_Atlantic,Rural,0,Right,None,0,0,0,2,0.4,0.8,0.8,0.53,0.67,0.6,0.6,0.8,0,0,0.6,0.6,1,1,1,0.6,0.8,1,1,0.8,1,0,1
Terrestrial,female,45 - 54,56,married,0,vocational_technical_college,middle,Northeast,Middle_Atlantic,Suburban,1,Moderate,None,0,0,1,0,0,0.7,0.6,0.53,0.6,0.6,0.6,0.6,0,0,0.4,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0,1,0
Terrestrial,female,35 - 44,40,married,0,postgraduate,middle,South,West_South_Central,Urban,0,Left,None,0,0,0,4,1,1,1,0.67,0.83,0.2,0.2,1,1,1,0.8,0.8,1,0,1,0.8,0.6,1,1,0.4,1,1,0
Terrestrial,female,35 - 44,38,married,1,postgraduate,high,West,Pacific,Rural,4,Right,None,0,0,1,0,0.6,1,1,1,1,0.4,0.4,0.8,1,1,0.8,1,1,0,1,0.8,0.6,1,1,0.4,1,1,0
Terrestrial,female,18 - 24,26,single,0,high_school,low,South,South_Atlantic,Suburban,2,Left,None,0,0,1,0,0,0.7,0.6,0.8,0.73,0.6,0.6,0.8,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0,1,0
Terrestrial,male,35 - 44,38,living_with_partner,1,vocational_technical_college,middle,South,West_South_Central,Urban,2,Right,Both,1,1,0,6,0.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Terrestrial,male,18 - 24,23,single,0,high_school,middle,Northeast,Middle_Atlantic,Suburban,2,Left,Fish,1,0,0,3,0.3,0.7,0.8,0.67,0.7,0.6,0.6,0.6,0,1,1,0.8,0,0,0.8,0.6,0.8,0.8,0.8,0.4,0,0,0
Terrestrial,male,54+,60,single,0,high_school,low,South,South_Atlantic,Suburban,2,Left,None,0,0,0,1,0.3,0.7,0.8,0.6,0.67,0.4,0.4,0.8,0,0,0.8,0.6,1,0,1,1,1,1,0.8,0.8,1,0,0
Terrestrial,female,35 - 44,41,married,0,high_school,low,South,South_Atlantic,Suburban,5,Right,None,0,0,1,0,1,0.8,0.8,0.8,0.8,0.4,0.4,0.2,0,1,0.6,1,1,0,1,1,1,1,1,1,0,1,0
Terrestrial,male,25 - 34,36,married,2,postgraduate,high,Northeast,Middle_Atlantic,Urban,5,Left,Both,1,1,0,6,0.75,1,1,1,1,0.4,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Terrestrial,male,54+,62,married,2,postgraduate,high,Northeast,New_England,Suburban,1,Moderate,None,0,0,0,2,0.75,0.9,1,0.73,0.83,0.4,0.6,0.8,1,1,0.6,0.8,0,1,1,0.8,0.8,1,1,0.6,1,1,0
Terrestrial,male,35 - 44,37,living_with_partner,0,university,high,Northeast,Middle_Atlantic,Suburban,1,Right,Fish,1,0,0,4,0.5,0.8,0.8,0.53,0.67,0.6,0.4,0.8,1,1,0.4,0.8,0,1,1,1,0.8,0.8,0.6,0.8,1,1,1
Terrestrial,male,45 - 54,49,married,1,postgraduate,high,South,West_South_Central,Urban,2,Left,Fish,1,0,0,3,0.3,0.8,0.8,0.93,0.87,0.8,0.4,0.2,0,1,0.8,0.8,1,0,1,0.8,0.8,1,0.8,1,1,0,0
Terrestrial,male,25 - 34,34,married,3,postgraduate,high,South,West_South_Central,Urban,5,Right,Both,1,1,0,4,0.6,0.9,0.8,0.87,0.87,0.8,1,0.8,1,0,1,0.2,1,0,1,1,0.6,0.8,1,0.8,1,0,1
Terrestrial,female,35 - 44,45,divorced,0,vocational_technical_college,low,South,West_South_Central,Urban,0,Moderate,Fish,1,0,0,2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0.8,1,0,0,1,0.8,0.8,1,1,0.8,0,1,0
Terrestrial,female,25 - 34,33,married,2,postgraduate,high,Midwest,East_North_Central,Urban,4,Right,Hunt,0,1,0,3,0.25,0.9,1,0.67,0.8,0.8,1,0.8,0,1,1,0.8,1,0,1,0.8,0.8,1,0.8,0.8,0,1,1
Terrestrial,male,35 - 44,44,married,2,postgraduate,high,Northeast,Middle_Atlantic,Urban,5,Moderate,Fish,1,0,0,3,0.25,0.7,0.8,0.73,0.73,0.2,0.4,0.8,1,0,0.8,0.8,1,0,0.8,0.8,1,1,0.8,0.8,1,1,0
Terrestrial,female,54+,58,widowed,3,vocational_technical_college,low,South,South_Atlantic,Suburban,0,Moderate,None,0,0,0,1,0.4,0.9,1,0.8,0.87,0.4,0.4,0.8,0,0,0.4,0.6,0,0,1,0.8,1,1,1,0.8,0,1,0
