survey,id,state,city,gender,age,marital_status,no_kids,education,employment ,career,race,income,US_census_region,US_census_division,community,distance_from_coast,political,poltical2,Q4_fishing,Q4_hunting,Q4_fish_hunt,Q6_overfish_deforest,Q6_melt_extremes,Q6_plastic_waste,Q6_oil_toxics,Q6_oa_soil,Q6_none,Q6_total_awareness,Q7_overfish_deforest,Q7_melt_extremes,Q7_plastic_waste,Q7_oil_toxics,Q7_oa_soil,Q7_none,Q8_coast,Q8_ocean,Q8_fw,Q8_forest,Q8.5_plains,Q8_mountains,Q9_percent,Q10_animal_health,Q11_habitat_health,Q13_concern_fish,Q19_scenario_effective,Q20_protected_area,Q20_captive_breed,Q20_relocate,Q20_regulations,Q20_education,Q20_supplament,Q21_invest_govregs,Q21.2_partnerships,Q21_donate_ngo,Q21_market,Q21_programs,Q21_penalties,Q21_none,Q21_total_funds,,,,
Terrestrial,-857165538,Iowa,Algona,female,25 - 34,married,one,university,employed_for_wages,health_care_and_social_assistance,asian,middle_ii,Midwest,West North Central,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,1-2 hour drive away / Approximately 60 - 124 miles away,Lean Left (Democrat),Left,Yes,Yes,Both,1,1,1,1,1,0,1,1,1,0.75,1,1,0,0.8,1,1,1,0.8,0.8,85,0.2,0.2,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,6,,,,
Terrestrial,631793803,Tennessee,Nashville,male,25 - 34,married,one,vocational_technical_college,employed_for_wages,manufacturing_computer_and_electronics,white,middle_ii,South,East South Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",3-4 hour drive away / Approximately 125 - 249 miles away,Lean Left (Democrat),Left,Yes,No,Fish,0,1,1,1,0,0,0.6,0,0.25,1,0.75,0,0,0.8,0.8,0.8,0.8,0.6,0.6,100,1,1,1,0.2,1,1,1,1,1,1,0,1,1,1,1,1,0,5,,,,
Terrestrial,-968286298,Alabama,Millry,female,35 - 44,living_with_partner,one,vocational_technical_college,employed_for_wages,real_estate_rental_or_leasing,white,middle_ii,South,East South Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Lean Right (Republican) ,Right,No,Yes,Hunt,1,0,0,1,1,0,0.6,0.25,0,0,0.25,0.75,0,1,0.6,1,1,1,0.8,100,1,1,1,0.2,1,1,1,1,1,0.8,1,1,1,1,1,1,0,6,,,,
Terrestrial,-375811575,California,Carmichael,female,45 - 54,married,one,university,employed_for_wages,transportation_and_warehousing,white,middle_ii,West,Pacific,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",1-2 hour drive away / Approximately 60 - 124 miles away,Lean Left (Democrat),Left,No,No,None,1,1,0,0,0,0,0.4,0.75,1,0,0,0,0,1,1,0.8,1,1,1,75,0.4,0.4,1,1,0.8,1,1,0.8,1,1,1,0,1,0,0,1,0,3,,,,
Terrestrial,1112094277,Pennsylvania,Coraopolis,male,35 - 44,married,zero,high_school,homemaker,homemaker,asian,lower_i,Northeast,Middle Atlantic,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",1-2 hour drive away / Approximately 60 - 124 miles away,Moderate,Moderate,No,No,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,25,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,1,0,,,,
Terrestrial,-295829881,Florida,Palm Bay,female,35 - 44,married,one,vocational_technical_college,employed_for_wages,retail,white,lower_ii,South,South Atlantic,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",I live very close to the coast. It’s a short drive away,I prefer not to say,Wont say,Yes,No,Fish,1,1,1,1,0,0,0.8,1,1,1,1,0,0,0.8,1,1,1,1,0.8,50,0.6,0.6,0.8,1,1,1,1,1,1,0.8,1,1,1,1,1,1,0,6,,,,
Terrestrial,-1269054757,New York,Brooklyn,female,18 - 24,single,zero,high_school,unemployed_looking,other,asian,lower_ii,Northeast,Middle Atlantic,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",Less than 1-hour drive away / 10 - 59 miles away,Lean Left (Democrat),Left,No,No,None,1,1,0,1,0,0,0.6,0.5,0.75,0,0.5,0,0,0.4,0.6,0.6,0.8,0.4,0.2,30,0.6,0.6,0.8,1,1,0.6,0.8,1,0.8,0.4,1,1,1,0,1,1,0,5,,,,
Terrestrial,-2037472783,Pennsylvania,Pittsburgh,male,25 - 34,living_with_partner,zero,university,employed_for_wages,marketing_sales,white,high_i,Northeast,Middle Atlantic,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Lean Left (Democrat),Left,Yes,Yes,Both,0,1,0,0,0,0,0.2,0,1,0,0,0,0,0.6,0.8,0.8,0.6,0.6,0.8,50,0.4,0.4,0.2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2,,,,
Terrestrial,2007285040,New Jersey,Morganville,female,18 - 24,single,zero,vocational_technical_college,student,other,asian,high_iii,Northeast,Middle Atlantic,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,Less than 1-hour drive away / 10 - 59 miles away,Lean Left (Democrat),Left,No,No,None,1,1,1,1,0,0,0.8,0.25,1,0.5,0.5,0,0,0.8,1,0.8,1,0.6,0.6,40,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1,1,0.6,0,1,0,0,1,0,0,2,,,,
Terrestrial,1255705570,Indiana,Indianapolis,female,25 - 34,single,one,middle_school,employed_for_wages,government_and_public_administration,white,lower_ii,Midwest,East North Central,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I prefer not to say,Wont say,Yes,No,Fish,1,1,0,0,0,0,0.4,1,1,0,0,0,0,0.8,0.6,0.8,0.8,0.8,0.8,50,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,0,6,,,,
Terrestrial,1638449182,Massachusetts,Taunton,male,54+,married,two,university,retired,other,white,middle_i,Northeast,New England,"Rural community: an area where people live and work further apart, usually small cities and towns",1-2 hour drive away / Approximately 60 - 124 miles away,I prefer not to say,Wont say,Yes,No,Fish,1,1,0,0,0,0,0.4,1,0.5,0,0,0,0,0.8,0.8,1,1,1,0.8,70,0.4,0.4,1,0.8,1,0.8,1,1,1,1,0,1,0,0,1,1,0,3,,,,
Terrestrial,-2125846147,California,Rancho Cucamonga,female,35 - 44,married,two,postgraduate,employed_for_wages,education,white,middle_ii,West,Pacific,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",1-2 hour drive away / Approximately 60 - 124 miles away,Lean Right (Republican) ,Right,No,No,None,1,1,1,1,1,0,1,0.5,0.5,1,1,1,0,1,0.8,0.8,1,0.6,0.8,55,0.4,0.8,1,0.8,1,0.8,0.6,1,1,0.4,1,1,0,0,1,1,0,4,,,,
Terrestrial,-1715640967,California,Roseville,female,25 - 34,single,zero,high_school,self_employed,other,white,lower_ii,West,Pacific,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I don’t follow politics,None,Yes,No,Fish,0,1,0,1,0,0,0.4,0,0.5,0,0.5,0,0,1,1,1,1,1,1,50,0.6,0.6,0.6,0.6,1,0.6,0.6,0.6,1,0.4,0,1,0,1,0,1,0,3,,,,
Terrestrial,-2129059069,Tennessee,Decatur,female,18 - 24,single,zero,high_school,employed_for_wages,retail,hispanic,lower_i,South,East South Central,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,More than 5-hour drive away / Approximately 250 miles or more,Lean Left (Democrat),Left,Yes,No,Fish,0,1,0,0,0,0,0.2,0,0.5,0,0,0,0,0.6,1,0.4,0.4,0.4,0.6,65,0.2,0.2,1,0.8,1,1,0.2,1,1,0.2,0,1,0,0,1,0,0,2,,,,
Terrestrial,-852009260,New Jersey,Hackensack,male,18 - 24,single,zero,university,self_employed,other,white,middle_ii,Northeast,Middle Atlantic,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,1-2 hour drive away / Approximately 60 - 124 miles away,I prefer not to say,Wont say,Yes,No,Fish,0,0,1,0,0,0,0.2,0,0,0.75,0,0,0,0.4,0.8,0.6,0.6,0.6,0.8,40,0.4,0.8,0.8,0.8,0.2,0.4,1,0.8,0.4,1,0,0,0,0,1,1,0,2,,,,
Terrestrial,-315627713,New Jersey,Unknown,female,35 - 44,married,zero,high_school,employed_for_wages,agriculture_forestry_fishing_or_hunting,white,lower_ii,Northeast,Middle Atlantic,"Rural community: an area where people live and work further apart, usually small cities and towns",1-2 hour drive away / Approximately 60 - 124 miles away,I don’t follow politics,None,No,No,None,0,0,0,0,1,0,0.2,0,0,0,0,0.75,0,0.6,0.8,0.8,0.6,0.8,0.6,30,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,1,0,,,,
Terrestrial,-1779150858,Rhode Island,Chepachet,female,25 - 34,married,zero,university,employed_for_wages,other,white,high_iii,Northeast,New England,"Rural community: an area where people live and work further apart, usually small cities and towns",1-2 hour drive away / Approximately 60 - 124 miles away,Strong Left,Left,No,No,None,1,1,1,1,0,0,0.8,1,1,1,1,0,0,1,1,0.8,0.8,0.6,0.8,50,0.6,0.6,1,0.8,1,1,1,1,1,0.2,0,1,1,0,1,1,0,4,,,,
Terrestrial,-493234399,Arizona,Gilbert,female,54+,single,zero,high_school,employed_for_wages,retail,prefer_not_to_say,lower_ii,West,Mountain,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,More than 5-hour drive away / Approximately 250 miles or more,Moderate,Moderate,No,No,None,0,1,0,0,0,0,0.2,0,1,0,0,0,0,1,1,1,1,1,1,75,0.6,0.6,0.8,1,1,1,1,1,1,0.6,0,1,0,0,0,0,0,1,,,,
Terrestrial,1446434239,California,Elk Grove,male,35 - 44,married,four,high_school,homemaker,homemaker,hispanic,middle_i,West,Pacific,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,1-2 hour drive away / Approximately 60 - 124 miles away,Moderate,Moderate,Yes,No,Fish,1,1,1,0,0,0,0.6,0.5,1,1,0,0,0,1,1,1,1,1,0.8,50,0.6,0.6,0.8,1,1,1,1,1,1,0.6,1,0,0,0,0,1,0,2,,,,
Terrestrial,-1246805708,New York,New York,female,18 - 24,single,zero,high_school,student,personal_services,white,lower_i,Northeast,Middle Atlantic,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",1-2 hour drive away / Approximately 60 - 124 miles away,Moderate,Moderate,No,No,None,1,0,0,1,0,0,0.4,1,0,0,1,0,0,0.4,0.6,0.6,0.4,0.4,0.8,50,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1,0,1,0,0,0,0,2,,,,
Terrestrial,-1067626244,Michigan,Williamston,female,25 - 34,married,one,university,employed_for_wages,education,white,lower_ii,Midwest,East North Central,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Strong Right,Right,No,No,None,0,0,0,1,0,0,0.2,0,0,0,1,0,0,0.8,0.8,0.6,0.6,0.8,0.8,50,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,1,0,1,0,0,2,,,,
Terrestrial,1566333245,North Carolina,Shelby,female,35 - 44,single,four,vocational_technical_college,employed_for_wages,government_and_public_administration,black,middle_ii,South,South Atlantic,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Lean Left (Democrat),Left,No,No,None,0,1,1,0,0,0,0.4,0,0.75,1,0,0,0,0.8,0.8,1,0.8,1,0.8,50,0.6,0.4,0.8,0.8,1,1,1,1,1,0.2,1,1,1,0,0,1,0,4,,,,
Terrestrial,979477814,Georgia,Austell,male,25 - 34,living_with_partner,zero,university,employed_for_wages,arts_entertainment_or_recreation,prefer_not_to_say,lower_ii,South,South Atlantic,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,Less than 1-hour drive away / 10 - 59 miles away,Moderate,Moderate,Yes,Yes,Both,1,1,1,1,1,0,1,0.5,0.75,1,1,1,0,1,1,1,1,0.6,0.6,25,0.2,0.2,0.2,0.8,0.6,1,0.8,0.6,1,0.2,0,1,0,1,0,1,0,3,,,,
Terrestrial,-1776926773,Colorado,Denver,male,45 - 54,single,three,university,retired,arts_entertainment_or_recreation,white,high_iii,West,Mountain,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I don’t follow politics,None,No,No,None,1,1,1,1,1,0,1,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.8,1,50,0.8,0.8,1,1,1,1,1,1,1,0.2,1,1,1,1,1,1,0,6,,,,
Terrestrial,254976027,California,Ontario,female,25 - 34,married,zero,university,homemaker,homemaker,asian,lower_i,West,Pacific,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,3-4 hour drive away / Approximately 125 - 249 miles away,I prefer not to say,Wont say,No,No,None,1,1,1,0,0,0,0.6,0.75,0.75,0.5,0,0,0,0.8,1,0.8,1,0.8,0.6,70,0.8,0.8,0.8,0.8,0.8,0.8,0.4,1,1,0.8,0,0,1,1,0,1,0,3,,,,
Terrestrial,-55668745,Wisconsin,Oshkosh,female,35 - 44,married,two,vocational_technical_college,homemaker,arts_entertainment_or_recreation,white,middle_i,Midwest,East North Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Lean Left (Democrat),Left,Yes,No,Fish,1,1,0,1,0,0,0.6,0.5,1,0,1,0,0,0.8,0.8,0.8,0.8,0.8,0.6,70,0.4,0.6,1,0.8,1,1,1,0.8,0.8,1,1,1,0,0,0,0,0,2,,,,
Terrestrial,-1510455645,Ohio,Cleveland,female,18 - 24,single,zero,high_school,employed_for_wages,other,latino,prefer_not_to_say,Midwest,East North Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Lean Left (Democrat),Left,No,No,None,1,1,1,1,0,0,0.8,0.75,1,1,0.5,0,0,0.8,0.8,0.8,0.8,0.8,0.8,50,0.8,0.8,0.8,0.8,1,1,0.8,1,1,0.6,1,1,0,0,1,1,0,4,,,,
Terrestrial,-1408122305,Ohio,Youngstown,female,35 - 44,married,two,high_school,homemaker,homemaker,white,lower_i,Midwest,East North Central,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I prefer not to say,Wont say,No,No,None,0,0,0,1,0,0,0.2,0,0,0,1,0,0,1,1,1,1,1,1,55,0.4,0.6,0.8,1,1,1,1,0.8,1,1,0,0,1,0,0,0,0,1,,,,
Terrestrial,-87950885,North Carolina,Charlotte,female,25 - 34,widowed,five,high_school,homemaker,homemaker,white,prefer_not_to_say,South,South Atlantic,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I don’t follow politics,None,No,No,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4,0.8,0.8,0.2,0.6,50,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,1,0,0,0,0,1,,,,
Terrestrial,113665246,Wisconsin,Milwaukee,female,54+,prefer_not_to_say,three,vocational_technical_college,retired,religious,prefer_not_to_say,prefer_not_to_say,Midwest,East North Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I prefer not to say,Wont say,No,No,None,1,1,0,0,0,0,0.4,0.5,0.25,0,0,0,0,0.6,0.6,0.6,0.6,0.4,0.4,50,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.4,0,0,1,0,0,0,0,1,,,,
Terrestrial,-375619691,California,Oakland,female,35 - 44,single,zero,high_school,unemployed_not_looking,other,latino,lower_i,West,Pacific,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",Less than 1-hour drive away / 10 - 59 miles away,Moderate,Moderate,No,No,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,40,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,0,0,0,0,0,0,1,,,,
Terrestrial,1996760208,Minnesota,Minneapolis,female,35 - 44,married,one,vocational_technical_college,employed_for_wages,manufacturing_computer_and_electronics,white,high_ii,Midwest,West North Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Strong Left,Left,No,No,None,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,50,0.4,0.4,1,0.8,1,1,1,1,1,0.4,1,1,1,0,1,1,0,5,,,,
Terrestrial,-394051972,Michigan,Clinton Township,female,35 - 44,living_with_partner,one,vocational_technical_college,other,government_and_public_administration,multiracial,lower_ii,Midwest,East North Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I don’t follow politics,None,Yes,No,Fish,0,1,0,1,0,0,0.4,0,0.5,0,0.5,0,0,0.8,1,0.8,0.8,0.4,0.6,25,0.4,0.4,0.8,0.8,1,1,1,1,0.8,0.6,0,1,1,1,1,0,0,4,,,,
Terrestrial,758264824,Missouri,Lathrop,female,35 - 44,married,two,vocational_technical_college,homemaker,homemaker,white,middle_i,Midwest,West North Central,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Moderate,Moderate,No,No,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,0.4,0.6,0.6,0.6,0.4,70,0.6,0.4,0.6,0.8,0.8,0.8,1,0.4,0.6,0.6,0,1,0,0,0,1,0,2,,,,
Terrestrial,-55627017,Michigan,Detroit,male,18 - 24,single,zero,middle_school,unable_to_work,arts_entertainment_or_recreation,black,prefer_not_to_say,Midwest,East North Central,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I don’t follow politics,None,No,No,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,70,0.2,0.2,1,0.6,0.6,0.6,1,0.8,1,0.6,0,0,0,0,1,0,0,1,,,,
Terrestrial,680443815,Florida,Orlando,female,25 - 34,living_with_partner,three,middle_school,unemployed_looking,retail,white,lower_i,South,South Atlantic,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,Less than 1-hour drive away / 10 - 59 miles away,Lean Left (Democrat),Left,No,No,None,0,0,1,0,0,0,0.2,0,0,1,0,0,0,0.8,0.6,0.6,0.8,0.6,0.6,70,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,1,0,0,0,1,,,,
Terrestrial,-123686206,Unknown,Unknown,female,25 - 34,single,three,high_school,unable_to_work,other,white,lower_i,,,"Rural community: an area where people live and work further apart, usually small cities and towns",More than 5-hour drive away / Approximately 250 miles or more,I don’t follow politics,None,Yes,Yes,Both,1,1,1,1,1,0,1,0.5,0.5,0.75,0.5,0.5,0,0.6,0.6,0.8,0.8,0.6,0.6,70,0.4,0.4,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.6,1,1,0,1,1,1,0,5,,,,
Terrestrial,1544303081,Ohio,Cuyahoga Falls,male,35 - 44,living_with_partner,one,postgraduate,employed_for_wages,education,white,lower_ii,Midwest,East North Central,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Lean Left (Democrat),Left,No,No,None,1,1,0,1,1,0,0.8,0.5,1,0,0.75,1,0,1,1,0.6,1,0.6,0.6,50,0.6,0.4,0.2,0.8,1,1,1,1,1,1,1,1,0,0,1,1,0,4,,,,
Terrestrial,2146516772,California,Huntington Park,female,54+,divorced,zero,vocational_technical_college,unable_to_work,other,white,lower_i,West,Pacific,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Moderate,Moderate,Yes,No,Fish,1,1,1,1,1,0,1,1,1,0.5,1,1,0,1,1,0.8,1,1,0.8,50,0.4,0.4,0.2,1,1,1,1,1,0.8,0.8,1,1,1,1,1,1,0,6,,,,
Terrestrial,29980234,District of Columbia,Washington,female,35 - 44,married,two,university,employed_for_wages,finance_and_insurance,hispanic,middle_i,South,South Atlantic,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,3-4 hour drive away / Approximately 125 - 249 miles away,Moderate,Moderate,No,No,None,0,1,0,1,1,0,0.6,0,0.75,0,1,0.75,0,1,1,1,1,1,0.8,75,0.4,0.4,0.2,1,1,1,1,1,0.8,0.6,1,1,0,0,0,1,0,3,,,,
Terrestrial,-1742684615,Virginia,Bedford,male,25 - 34,living_with_partner,zero,vocational_technical_college,self_employed,personal_services,white,lower_ii,South,South Atlantic,Outside of a city / Suburban:  an area adjacent to or within commuting distance to an urban area,I live very close to the coast. It’s a short drive away,Lean Right (Republican) ,Right,Yes,No,Fish,1,1,1,1,0,0,0.8,0.75,1,0.5,0.5,0,0,1,0.8,1,1,0.6,0.4,60,0.4,0.4,0.8,0.8,0.8,1,1,0.8,0.6,0.6,1,0,1,1,1,1,0,5,,,,
Terrestrial,214825696,Louisiana,Bogalusa,female,25 - 34,single,zero,vocational_technical_college,unable_to_work,other,black,lower_i,South,West South Central,"Rural community: an area where people live and work further apart, usually small cities and towns",3-4 hour drive away / Approximately 125 - 249 miles away,Lean Left (Democrat),Left,No,No,None,1,1,0,0,0,0,0.4,0.5,0.5,0,0,0,0,1,1,1,1,0.8,0.2,50,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,1,0,,,,
Terrestrial,-556783124,Maryland,Catonsville,male,18 - 24,married,two,university,employed_for_wages,education,asian,high_i,South,South Atlantic,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",Less than 1-hour drive away / 10 - 59 miles away,Lean Right (Republican) ,Right,Yes,No,Fish,1,1,1,1,1,0,1,0.5,1,1,0.5,0.75,0,1,1,0.8,0.8,0.6,0.2,40,0.4,0.4,0.8,1,0.8,0.4,0.8,0.4,1,0.8,0,1,1,0,1,1,0,4,,,,
Terrestrial,-211491123,Maryland,Lanham,male,25 - 34,married,two,university,employed_for_wages,education,white,high_i,South,South Atlantic,"In a city / Urban: an area where many people live and work close together, usually large cities and towns",More than 5-hour drive away / Approximately 250 miles or more,Lean Left (Democrat),Left,Yes,No,Fish,1,1,1,1,1,0,1,0.5,0.75,0.25,0.5,0.75,0,0.6,0.6,1,0.6,0.6,0.6,95,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,4,,,,
